ID,Date,Time,Headline,News,Source,Field,Reaction/Sentiment,Polarity,Subjectivity
403,2015-11-08,00:19:00,Economy to improve in next two quarters: India Inc,"New Delhi, Nov 8 (PTI) Majority of India Inc feels optimistic about the state of the economy improving in the next two quarters at the industry and firm level, although the last six months have not witnessed much of a change at the ground level, says Assocham's Biz Confidence survey. ",new_channel_1180,Finance,0.6163504464,0.02727272727272727,0.22424242424242422
311,2015-11-08,05:25:00,Microsoft offering £100 discount on original Band in UK prior to Band 2 release,"Just ahead of the market rollout of Microsoft's new Band in the UK scheduled for 19 November, the company is offering a huge discount on its original smart band. Along with the price cut, Microsoft is offering a Zagg invisible Shield screen protector, which costs £9.99, for free. As for price comparison, the new Band is currently available for pre-order via Microsoft online stores at £199.99 ",journal_737,Tech,0.4001953125,0.2945732838589981,0.6288497217068646
252,,05:40:00,Economy to improve though no change in last 6 months: Assocham,"&quot;In the coming six months, there seems to be growing optimism in terms of the economic performance with 80 percent respondents feeling that the state of the Indian economy would be better,&quot; said Associated Chambers of Commerce and Industry's (Assocham) latest Biz Confidence survey. &quot;The underlying economic activity, remains weak on account of the sustained decline in exports, rainfall deficiency ",journal_686,Finance,0.6368238123,0.13124999999999998,0.48125
227,2015-11-08,05:48:00,Economy to improve though no change in last 6 months: Assocham,"New Delhi, Nov 8 (IANS) Majority of Indian businesses are optimistic about the state of the economy improving in the next two quarters, although the last six months have not witnessed much of a change at the ground level, said an Assocham survey on Sunday. ",online_post_683,Finance,0.5898604682999999,0.08409090909090909,0.1803030303030303
307,2015-11-08,06:54:00,Microsoft scales back free online storage plans,"NEW YORK — Microsoft is getting stingy with online storage. The company just cut the free space it offers through its OneDrive service by two-thirds, making it the second major company to retreat from a consumer cloud-storage boom that tempted users with price cuts and ever-larger free offers. Starting next year, Microsoft will cut its free option to 5 gigabytes, down from 15 gigabytes now ",online_post_1435,Tech,0.5255379393999999,0.13120982552800736,0.3403122130394858
207,2015-11-08,08:34:00,IDC predicts the emergence of ‘DX economy’,"KUCHING: The global digital economy is about to enter a new stage as the adoption of third platform technology expands rapidly across businesses, industries and consumers across world. According to International Data Corporation (IDC ), with increase in the usage of third platform technology such as mobile devices, cloud services, big data, social networks, and […] ",new_channel_1408,Finance,0.6011960399,0.018855218855218854,0.1245791245791246
203,2015-11-08,09:15:00,Economic Preview: Whew! U.S. economy hasn’t gone off the rails,"Seems the economy is doing fine after all. The U.S. added a whopping 271,000 jobs in October and apparently a lot of them are parents. Day-care employment hit a record high. ",online_post_913,Finance,0.4491621144,0.2088888888888889,0.4633333333333333
299,2015-11-08,12:15:00,Microsoft’s OneDrive debacle shows its cloud commitment is weaker than promised,"When Microsoft announced earlier this week that it would no longer be handing out unlimited cloud storage to Office 365 subscribers via its OneDrive service, those affected were obviously not enthused. Users who were previously unbounded by the all-you-can-eat buffet that was endless cloud storage will soon be limited to a less satisfying 1TB. Those latching on to the 100 and 200GB plans will ",online_post_441,Tech,0.472088289,-0.004251700680272094,0.4465986394557824
679,2015-11-08,12:29:00,Microsoft’s OneDrive debacle shows its cloud commitment is weaker than promised,"Last year, Microsoft decided to take on rival Google with a cheaper, unlimited cloud storage plan. Now, the company has gone back on its word, a move that hurts both OneDrive and its users. The post Microsoft’s OneDrive debacle shows its cloud commitment is weaker than promised appeared first on Digital Trends . ",journal_414,Tech,0.47412748579999997,0.0625,0.09999999999999999
294,2015-11-08,12:54:00,‘Economy to improve in next 2 quarters’,"In the coming six months, there seems to be growing optimism in terms of the economic performance with 80 per cent respondents feeling that the state of the Indian economy would be better, says Survey ",online_post_1476,Finance,0.7103961528,0.35,0.35
209,2015-11-08,13:00:00,NOW COMES FEDSPEAK: Here's a preview of this week's big market-moving events,"The US economy had a blockbuster October. US companies added a whopping 271,000 jobs during the ",journal_199,Finance,0.3793040687,0.0,0.0
292,2015-11-08,13:07:00,"Get ready for a ton of Fedspeak (DJIA, SPY, SPX, QQQ, CNY, USO, OIL)","The US economy had a blockbuster October. US companies added a whopping 271,000 jobs during the month, crushing expectations for an increase of 185,000. This helped bring the unemployment rate down to a 7-year low of 5.0% from 5.1% a month ago. Even the U-6 &quot;underemployment&quot; rate tumbled to 9.8% from 10.0%. Importantly, wages jumped with average hourly earnings growing at a 2.5% rate, the ",online_post_218,Finance,0.31091459120000003,0.09888888888888889,0.5777777777777777
272,2015-11-08,15:23:00,Pak economy from firm level perspective | Business Recorder,The latest annual report of the Securities and Exchange Commission of Pakistan (SECP) shows some interesting trends in the economy. ,online_post_225,Finance,0.5956672491,0.5,0.7
328,2015-11-08,16:47:00,Microsoft to play a big part in Digital India,"Bhaskar Pramanik, Chairman, Microsoft India, said, &quot;Cloud and mobile technologies are already galvanizing Indian industry. ",online_post_394,Tech,0.6311467978,0.0,0.0
232,2015-11-08,16:57:00,Services pull Scottish economy back into growth,The Scottish private sector economy returned to growth in October with a steadying of new business levels and a rise in employment. ,journal_1547,Finance,0.5080981481,0.06818181818181818,0.4147727272727273
587,2015-11-08,18:54:00,Microsoft risks IT ire with Windows 10 update push," Microsoft has made it clear that it will take on a greater role in managing the Windows update process with Windows 10 . The company has also made it clear that it will aggressively push users -- both consumers and businesses -- to upgrade from Windows 7 and Windows 8 to its latest OS. With that in mind, it's hard to image either predecessor hanging around anywhere near as long as Windows XP. ",new_channel_891,Tech,0.6241801742,0.1369047619047619,0.5011904761904761
201,2015-11-08,,Dollar Goes From Savior to Scapegoat as Zimbabwe Economy Buckles,Zimbabwe freed its economy from the nightmare of hyperinflation by dumping its currency and adopting mainly the U.S. dollar. Six years on the economy is back in crisis. ,new_channel_175,Finance,0.5901178823,0.08333333333333333,0.16666666666666666
476,2015-11-08,21:50:00,Microsoft readies its next major Windows 10 Fall Update release,Microsoft is on the verge of issuing its first major up […] ,online_post_1301,Tech,0.6894561182,0.15625,0.41666666666666663
62253,2015-11-08,22:26:00,The Palestinian cause and international law,"As Israel's right wing tries to Judaise Jerusalem, Palestinians are looking to international law. ",online_post_63,International,0.3557065197,0.0619047619047619,0.3119047619047619
1456,2015-11-08,22:32:00,India Inc optimistic about next two quarters: ASSOCHAM,"New Delhi, Nov 9 : India Inc is optimistic about the state of economy improving in the next two quarters at the industry and firm level. With the last six months rough on the ground level, the survey conducted by ASSOCHAM believes there is too much chance for improvement. ",new_channel_1048,Finance,0.6003817626,0.006060606060606058,0.25353535353535356
240,2015-11-08,22:40:00,Centre moves aggressively to de-bottleneck Indian economy," Indian government has started to move aggressively on de-bottlenecking the economy. As far as factors of production goes: land, labour and capital, government has had a mixed experience. In that light, last week, GOI unveiled the draft of the Indian Bankruptcy Law. ",journal_1527,Finance,0.5968698127000001,0.125,0.5041666666666667
15,2015-11-09,00:00:00,Investing in our families is a vital part of the economy,"When governments measure national economies in the gross domestic product, """"""women's work"""""" """""" caregiving, housekeeping, home-making",online_post_545,Finance,0.5588419740999999,0.0,0.05
16,2015-11-09,00:00:00,CBI downgrades UK growth forecasts over global economy worries,"The CBI has downgraded its forecasts for UK growth for this year and next, although it said the national economy remained resilient in the face",online_post_545,Finance,0.3441666667,0.0,0.0
25,2015-11-09,00:00:00,Vietnam Growth Masks Weak Local Firms in 2-Speed Economy,Vietnam's export-driven economy is set to grow at its fastest pace in eight years in 2015 and it's foreign firms in the country that are riding the,new_channel_175,Finance,0.3992999496,-0.125,0.125
28,2015-11-09,00:00:00,'Economy to improve in next 2 quarters',"Majority of India Inc. feels optimistic about the state of economy improving in the next two quarters at the industry and firm level, though the last",online_post_1476,Finance,0.5394691645,-0.06666666666666667,0.15555555555555556
33,2015-11-09,00:00:00,ECB's Weidmann: German Economy on Robust Growth Path,,online_post_1758,Finance,0.6148542888,0.0,0.0
38,2015-11-09,00:00:00,UK pay rises to stay low despite economic recovery,The likelihood of employers offering low wage rises for another year will be noted by Bank of England policymakers. Photograph: Alamy.,new_channel_1460,Finance,0.39559971979999997,0.0,0.3
39,2015-11-09,00:00:00,"RPT-UPDATE 2-Chinese trade disappoints, clouding economic ...",(Repeats Sunday story with no changes to text). * Oct exports fall 6.9 pct y/y vs forecast -3.0 pct. * Oct imports fall 18.8 pct y/y vs forecast -16.0,new_channel_1219,Finance,0.5578675004,0.0,0.0
